gid,role,role_score,cluster_id,priority_score,evidence,rank,rule_fired,alt_role,sink_status,truncated,p_forward,is_seed,depth,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,out_in_ratio,fast_share,unseen_inflow_kzt,seed_in,seed_out,pagerank,betweenness,flags,prio_role,prio_flow,prio_centrality,prio_seed,prio_flags
100000001937767100,transit,0.7,10,0.7115,"Получил 53 тыс ₸ от 1 плательщика (1 перевод), отправил 1,93 млн ₸ 4 получателям (6 переводов); отправил в 36,5× больше полученного → есть невидимые входящие; 100% полученного ушло за ≤2 дн",56,R4: out/in=36.47>1.2 (невидимые входящие),-,not_sink,False,1.0,False,1,1,4,53000.0,1933000.0,1,6,36.4717,1.0,1880000.0,1,1,0.00089214,5.67e-05,fast_transit;in_cycle;unseen_inflow,0.147,0.2424,0.1887,0.0667,0.0667
100000008637537100,consolidator,0.5,20,0.7109,"Получает от 3 плательщиков: 620 тыс ₸, 22 перевода (в среднем 28 тыс ₸); seed среди плательщиков: 2; отправил 3 получателям в 3,8× больше полученного (невидимые входящие)",57,R3: seed-плательщиков=2≥2,-,not_sink,False,1.0,True,0,3,3,619890.0,2351495.0,22,30,3.7934,0.8816,1731605.0,2,2,0.00082873,7.754e-05,fast_transit;in_cycle;repeat_route;repeat_amounts,0.1418,0.2213,0.1678,0.09,0.09
100000002957787100,coordinator,0.5,1,0.7109,"Мост между 4 кластерами с seed (посредничество в топ-1%); получил 85 тыс ₸ от 4 плательщиков (7 переводов), отправил 1,28 млн ₸ 34 получателям (41 перевод)",58,"R1 мост: посредничество 0.0043 (топ-1%), кластеров с seed=4",distributor,not_sink,False,1.0,False,2,4,34,84956.0,1276153.96,7,41,15.0214,1.0,1191197.96,0,0,0.00061383,0.00427665,fast_transit;burst_out;in_cycle;repeat_route;anomaly;unseen_inflow,0.175,0.2364,0.1995,0.0,0.1
100000005171642100,transit,0.989,24,0.7102,"Получил 697 тыс ₸ от 2 плательщиков (5 переводов), отправил 684 тыс ₸ 1 получателю (4 перевода); дальше ушло 98%; 94% полученного ушло за ≤2 дн",59,R4: out/in=0.98∈[0.8;1.2],-,not_sink,False,1.0,False,3,2,1,696800.0,683600.0,5,4,0.9811,0.9443,0.0,0,0,0.00276718,4e-07,fast_transit;in_cycle,0.2077,0.2368,0.1991,0.0,0.0667
100000007594394100,consolidator,0.591,16,0.7079,"Получает от 6 плательщиков: 395 тыс ₸, 6 переводов (в среднем 66 тыс ₸); отправил 1 получателю в 8,5× больше полученного (невидимые входящие)",60,R3: in_deg=6≥4,-,not_sink,False,1.0,False,2,6,1,395385.0,3376312.0,6,40,8.5393,1.0,2980927.0,0,0,0.00040559,3.62e-05,fast_transit;in_cycle;anomaly;unseen_inflow,0.1862,0.2469,0.1748,0.0,0.1
100000008730846100,consolidator,0.636,14,0.7073,"Получает от 7 плательщиков: 155 тыс ₸, 11 переводов (в среднем 14 тыс ₸); отправил 3 получателям в 2,3× больше полученного (невидимые входящие); 4 плательщика за один день (21.07)",61,R3: in_deg=7≥4,-,not_sink,False,1.0,False,2,7,3,155042.0,363370.0,11,4,2.3437,1.0,208328.0,0,0,0.00053606,0.00014091,fast_transit;burst_in;repeat_route;repeat_amounts;unseen_inflow,0.2003,0.2173,0.1897,0.0,0.1
100000008547844100,distributor,0.59,2,0.7063,"Веерная раздача: 2,04 млн ₸ 19 получателям (21 перевод, в среднем 97 тыс ₸); получил 178 тыс ₸ от 3 плательщиков",62,R2: out_deg=19≥10 и ≥3×in_deg,-,not_sink,False,1.0,False,2,3,19,177600.0,2042199.0,3,21,11.4989,1.0,1864599.0,0,0,0.00034434,0.00178761,fast_transit;in_cycle;anomaly;unseen_inflow,0.1652,0.2434,0.1977,0.0,0.1
100000004847758100,distributor,0.55,5,0.7063,"Веерная раздача: 489 тыс ₸ 15 получателям (23 перевода, в среднем 21 тыс ₸); получил 115 тыс ₸ от 4 плательщиков",63,R2: out_deg=15≥10 и ≥3×in_deg,consolidator,not_sink,False,1.0,False,1,4,15,115171.0,488800.0,4,23,4.2441,0.5156,373629.0,1,1,0.00030474,0.00135859,in_cycle;anomaly;unseen_inflow,0.154,0.2215,0.1974,0.0667,0.0667
100000008748408100,distributor,0.61,7,0.703,"Веерная раздача: 1,50 млн ₸ 21 получателю (22 перевода, в среднем 68 тыс ₸); получил 360 тыс ₸ от 1 плательщика; 6 получателей за один день (28.07)",64,R2: out_deg=21≥10 и ≥3×in_deg,-,not_sink,False,1.0,False,1,1,21,360000.0,1499960.0,2,22,4.1666,1.0,1139960.0,1,0,0.00033405,7.13e-06,fast_transit;burst_out;repeat_route;anomaly;unseen_inflow,0.1708,0.2414,0.1574,0.0333,0.1
100000005578559100,distributor,0.61,12,0.6999,"Веерная раздача: 893 тыс ₸ 21 получателю (23 перевода, в среднем 39 тыс ₸); получил 131 тыс ₸ от 2 плательщиков; 7 получателей за один день (06.07)",65,R2: out_deg=21≥10 и ≥3×in_deg,-,not_sink,False,1.0,False,2,2,21,131000.0,893163.67,2,23,6.818,1.0,762163.67,0,0,0.00039102,0.00096675,fast_transit;burst_out;in_cycle;anomaly;unseen_inflow,0.1708,0.2327,0.1964,0.0,0.1
100000003923946100,transit,0.853,7,0.6981,"Получил 282 тыс ₸ от 1 плательщика (3 перевода), отправил 675 тыс ₸ 4 получателям (4 перевода); отправил в 2,4× больше полученного → есть невидимые входящие; 72% полученного ушло за ≤2 дн",66,R4: out/in=2.39>1.2 (невидимые входящие),-,not_sink,False,1.0,False,1,1,4,282000.0,675000.0,3,4,2.3936,0.7163,393000.0,1,1,0.00038942,1.98e-06,in_cycle;repeat_route;unseen_inflow,0.1791,0.231,0.1546,0.0667,0.0667
100000000661912100,consolidator,0.545,1,0.6969,"Получает от 5 плательщиков: 393 тыс ₸, 9 переводов (в среднем 44 тыс ₸); seed среди плательщиков: 1; дальше ушло 110% полученного 2 получателям",67,R3: in_deg=5≥4,-,not_sink,False,1.0,False,1,5,2,393036.0,430700.0,9,8,1.0958,0.695,37664.0,1,0,0.00174916,0.00133369,in_cycle;repeat_route,0.1717,0.2279,0.1973,0.0333,0.0667
100000008466579100,distributor,0.57,2,0.6969,"Веерная раздача: 1,93 млн ₸ 17 получателям (20 переводов, в среднем 97 тыс ₸); получил 37 тыс ₸ от 2 плательщиков; 5 получателей за один день (18.07)",68,R2: out_deg=17≥10 и ≥3×in_deg,-,not_sink,False,1.0,False,2,2,17,36952.0,1933000.0,2,20,52.3111,1.0,1896048.0,0,0,0.00035341,0.00050563,fast_transit;burst_out;in_cycle;unseen_inflow,0.1596,0.2423,0.1949,0.0,0.1
100000001530983100,consolidator,0.5,6,0.6954,"Получает от 4 плательщиков: 564 тыс ₸, 4 перевода (в среднем 141 тыс ₸); seed среди плательщиков: 2; отправил 11 получателям в 3,2× больше полученного (невидимые входящие)",69,R3: in_deg=4≥4,distributor,not_sink,False,1.0,False,1,4,11,564158.0,1829538.0,4,17,3.243,0.5075,1265380.0,2,0,0.00035609,0.00033207,burst_out;unseen_inflow,0.1575,0.244,0.1939,0.0667,0.0333
100000008413748100,distributor,0.58,17,0.6947,"Веерная раздача: 1,38 млн ₸ 18 получателям (21 перевод, в среднем 66 тыс ₸); получил 26 тыс ₸ от 2 плательщиков; 14 получателей за один день (08.07)",70,R2: out_deg=18≥10 и ≥3×in_deg,-,not_sink,False,1.0,False,2,2,18,26480.0,1377320.22,2,21,52.0136,1.0,1350840.22,0,0,0.00039089,0.00062472,fast_transit;burst_out;in_cycle;unseen_inflow,0.1624,0.2371,0.1952,0.0,0.1
100000004707703100,transit,0.917,6,0.6925,"Получил 239 тыс ₸ от 2 плательщиков (3 перевода), отправил 232 тыс ₸ 5 получателям (6 переводов); дальше ушло 97%; 59% полученного ушло за ≤2 дн; seed среди плательщиков: 1",71,R4: out/in=0.97∈[0.8;1.2],-,not_sink,False,1.0,False,1,2,5,239300.0,231650.0,3,6,0.968,0.585,0.0,1,2,0.00063556,0.0001071,-,0.1926,0.2132,0.1867,0.1,0.0
100000008512552100,consolidator,0.5,17,0.6919,"Получает от 4 плательщиков: 394 тыс ₸, 9 переводов (в среднем 44 тыс ₸); отправил 6 получателям в 3,3× больше полученного (невидимые входящие)",72,R3: in_deg=4≥4,-,not_sink,False,1.0,False,2,4,6,394360.0,1302275.0,9,11,3.3022,1.0,907915.0,0,0,0.00042588,0.00043073,fast_transit;in_cycle;repeat_route;unseen_inflow,0.1575,0.24,0.1944,0.0,0.1
100000000343175100,coordinator,0.546,14,0.6918,"Хаб: собирает от 8 плательщиков (179 тыс ₸) и раздаёт 31 получателю (4,00 млн ₸); связан с 8 кластерами с seed; seed среди плательщиков: 1",73,"R1 хаб: in_deg=8≥8, out_deg=31≥20",distributor,not_sink,False,1.0,True,0,8,31,178712.0,4000039.0,14,33,22.3826,0.9692,3821327.0,1,0,0.00071326,0.00109469,fast_transit;burst_out;repeat_amounts,0.172,0.2227,0.1771,0.03,0.09
100000002838861100,consolidator,0.545,12,0.6892,"Получает от 5 плательщиков: 555 тыс ₸, 5 переводов (в среднем 111 тыс ₸); seed среди плательщиков: 2; дальше ушло 2% полученного 1 получателю",74,R3: in_deg=5≥4,-,not_sink,False,1.0,False,1,5,1,554523.95,10000.0,5,1,0.018,0.0,0.0,2,0,0.00211992,1.942e-05,in_cycle,0.1717,0.2195,0.198,0.0667,0.0333
100000005612411100,transit,0.831,5,0.6867,"Получил 116 тыс ₸ от 3 плательщиков (4 перевода), отправил 507 тыс ₸ 8 получателям (8 переводов); отправил в 4,4× больше полученного → есть невидимые входящие; 100% полученного ушло за ≤2 дн",75,R4: out/in=4.39>1.2 (невидимые входящие),-,not_sink,False,1.0,False,1,3,8,115500.0,506997.0,4,8,4.3896,1.0,391497.0,1,0,0.00032721,0.00015535,fast_transit;repeat_route;unseen_inflow,0.1745,0.2222,0.19,0.0333,0.0667
100000001732159100,consolidator,0.5,20,0.6864,"Получает от 2 плательщиков: 2,38 млн ₸, 30 переводов (в среднем 79 тыс ₸); seed среди плательщиков: 2; дальше ушло 63% полученного 4 получателям",76,R3: seed-плательщиков=2≥2,-,not_sink,False,1.0,True,0,2,4,2378100.0,1505966.0,30,23,0.6333,0.3995,0.0,2,2,0.00109506,2.027e-05,in_cycle;repeat_route,0.1418,0.2223,0.1723,0.09,0.06
100000002849158100,transit,0.946,2,0.6807,"Получил 723 тыс ₸ от 3 плательщиков (3 перевода), отправил 1,31 млн ₸ 1 получателю (3 перевода); отправил в 1,8× больше полученного → есть невидимые входящие; 100% полученного ушло за ≤2 дн",77,R4: out/in=1.82>1.2 (невидимые входящие),-,not_sink,False,1.0,False,3,3,1,723000.0,1313000.0,3,3,1.816,1.0,590000.0,0,0,0.00033625,2.279e-05,fast_transit;burst_in;unseen_inflow,0.1987,0.2429,0.1725,0.0,0.0667
100000008731444100,transit,0.904,8,0.6805,"Получил 439 тыс ₸ от 3 плательщиков (5 переводов), отправил 880 тыс ₸ 9 получателям (9 переводов); отправил в 2,0× больше полученного → есть невидимые входящие; 86% полученного ушло за ≤2 дн",78,R4: out/in=2.00>1.2 (невидимые входящие),-,not_sink,False,1.0,False,2,3,9,439000.0,879767.8,5,9,2.004,0.8565,440767.80000000005,0,0,0.00035336,0.00012412,fast_transit;repeat_route;unseen_inflow,0.1898,0.2358,0.1883,0.0,0.0667
100000004759121100,consolidator,0.591,1,0.6799,"Получает от 6 плательщиков: 710 тыс ₸, 10 переводов (в среднем 71 тыс ₸); seed среди плательщиков: 1; дальше ушло 44% полученного 2 получателям",79,R3: in_deg=6≥4,-,not_sink,False,1.0,False,1,6,2,710000.0,312000.0,10,6,0.4394,0.1479,0.0,1,0,0.00141518,7.708e-05,in_cycle,0.1862,0.2325,0.1945,0.0333,0.0333
100000007442518100,consolidator,0.545,15,0.6792,"Получает от 5 плательщиков: 510 тыс ₸, 8 переводов (в среднем 64 тыс ₸); seed среди плательщиков: 1; отправил 9 получателям в 8,7× больше полученного (невидимые входящие)",80,R3: in_deg=5≥4,-,not_sink,False,1.0,False,1,5,9,510000.0,4419999.0,8,12,8.6667,0.6569,3909999.0,1,0,0.00064877,0.00025224,in_cycle;unseen_inflow,0.1717,0.2487,0.1922,0.0333,0.0333
100000008137435100,transit,0.7,25,0.6782,"Получил 94 тыс ₸ от 2 плательщиков (2 перевода), отправил 1,42 млн ₸ 6 получателям (7 переводов); отправил в 15,1× больше полученного → есть невидимые входящие; 100% полученного ушло за ≤2 дн",81,R4: out/in=15.12>1.2 (невидимые входящие),-,not_sink,False,1.0,False,1,2,6,93906.0,1419700.0,2,7,15.1183,1.0,1325794.0,1,0,0.00031428,0.00029841,fast_transit;in_cycle;unseen_inflow,0.147,0.2383,0.1929,0.0333,0.0667
100000006707582100,distributor,0.54,14,0.6775,"Веерная раздача: 961 тыс ₸ 14 получателям (15 переводов, в среднем 64 тыс ₸); получил 40 тыс ₸ от 2 плательщиков; 5 получателей за один день (20.07)",82,R2: out_deg=14≥10 и ≥3×in_deg,-,not_sink,False,1.0,False,1,2,14,39520.0,961138.0,2,15,24.3203,0.4433,921618.0,1,0,0.00053806,0.00036347,burst_out;in_cycle;unseen_inflow,0.1512,0.232,0.1943,0.0333,0.0667
100000008460102100,distributor,0.71,59,0.6771,"Веерная раздача: 477 тыс ₸ 31 получателю (34 перевода, в среднем 14 тыс ₸); получил 18 тыс ₸ от 1 плательщика; 8 получателей за один день (24.07)",83,R2: out_deg=31≥10 и ≥3×in_deg,-,not_sink,False,1.0,False,3,1,31,17500.0,476570.0,1,34,27.2326,1.0,459070.0,0,0,0.00029969,0.00097772,fast_transit;burst_out;unseen_inflow,0.1988,0.2151,0.1965,0.0,0.0667
100000006972210100,consolidator,0.75,12,0.6747,"Получает от 3 плательщиков: 489 тыс ₸, 4 перевода (в среднем 122 тыс ₸); seed среди плательщиков: 3; дальше не отправлял",84,R3: seed-плательщиков=3≥2,terminal,confirmed_sink,False,0.0,False,1,3,0,488775.0,0.0,4,0,0.0,-1.0,0.0,3,0,0.0003463,0.0,-,0.2362,0.2145,0.1239,0.1,0.0
